session_id,converted,revenue,n_clicks,mean_price,max_price,n_models
2888,0,162,3,54.0,62,2
2889,0,71,2,35.5,43,2
2890,1,219,5,43.8,57,5
2891,1,71,2,35.5,38,2
2892,0,20,1,20.0,20,1
2893,0,75,2,37.5,52,2
2894,0,172,3,57.333333333333336,62,3
2895,1,395,10,39.5,48,10
2896,0,418,9,46.44444444444444,57,6
2897,0,191,5,38.2,52,5
2898,1,152,4,38.0,43,4
2899,1,314,8,39.25,48,8
2900,1,280,7,40.0,57,7
2901,0,33,1,33.0,33,1
2902,0,175,6,29.166666666666668,48,6
2903,1,296,5,59.2,82,5
2904,0,78,2,39.0,52,2
2905,0,253,5,50.6,62,3
2906,0,359,8,44.875,48,8
2907,0,438,9,48.666666666666664,62,9
2908,0,28,1,28.0,28,1
2909,1,328,8,41.0,52,8
2910,0,109,3,36.333333333333336,43,3
2911,0,52,1,52.0,52,1
2912,1,267,6,44.5,57,5
2913,1,1661,39,42.58974358974359,82,33
2914,0,224,4,56.0,62,3
2915,0,187,3,62.333333333333336,82,3
2916,0,28,1,28.0,28,1
2917,1,114,3,38.0,48,3
2918,0,726,17,42.705882352941174,67,13
2919,1,892,23,38.78260869565217,62,19
2920,0,95,2,47.5,57,2
2921,0,38,1,38.0,38,1
2922,1,99,3,33.0,38,3
2923,0,489,11,44.45454545454545,62,11
2924,0,174,5,34.8,52,4
2925,0,692,14,49.42857142857143,57,9
2926,0,247,6,41.166666666666664,52,6
2927,0,205,5,41.0,57,5
2928,0,409,8,51.125,62,8
2929,0,43,1,43.0,43,1
2930,0,62,1,62.0,62,1
2931,0,248,5,49.6,82,5
2932,0,301,6,50.166666666666664,72,6
2933,1,229,5,45.8,62,4
2934,1,223,6,37.166666666666664,48,6
2935,1,324,9,36.0,48,6
2936,0,305,6,50.833333333333336,62,5
2937,0,40,2,20.0,20,1
2938,0,52,1,52.0,52,1
2939,0,124,3,41.333333333333336,48,3
2940,0,38,1,38.0,38,1
2941,1,122,4,30.5,38,4
2942,1,661,16,41.3125,62,16
2944,1,212,5,42.4,60,5
2945,0,52,1,52.0,52,1
2946,1,56,2,28.0,28,1
2947,0,71,2,35.5,48,2
2948,1,169,4,42.25,65,4
2949,1,43,1,43.0,43,1
2951,1,275,7,39.285714285714285,52,7
2952,0,199,4,49.75,67,4
2953,1,148,3,49.333333333333336,62,3
2954,0,38,1,38.0,38,1
2955,0,290,6,48.333333333333336,57,6
2956,0,491,11,44.63636363636363,62,11
2957,1,152,5,30.4,38,3
2958,0,76,2,38.0,43,2
2959,0,81,2,40.5,43,2
2960,0,272,6,45.333333333333336,82,5
2961,0,630,15,42.0,62,15
2962,1,563,14,40.214285714285715,57,14
2963,0,43,1,43.0,43,1
2964,0,152,4,38.0,48,4
2965,1,330,9,36.666666666666664,52,9
2966,0,85,2,42.5,57,2
2967,0,424,9,47.111111111111114,72,9
2968,0,287,6,47.833333333333336,67,6
2969,0,279,6,46.5,57,6
2970,0,248,5,49.6,57,5
2971,0,71,2,35.5,43,2
2972,1,308,9,34.22222222222222,52,6
2973,0,48,1,48.0,48,1
2974,0,77,1,77.0,77,1
2975,1,836,22,38.0,43,13
2976,0,43,1,43.0,43,1
2977,0,72,1,72.0,72,1
2978,0,660,13,50.76923076923077,62,12
2979,1,603,16,37.6875,48,15
2980,1,238,6,39.666666666666664,48,6
2981,0,33,1,33.0,33,1
2982,0,86,2,43.0,43,2
2983,1,298,7,42.57142857142857,57,6
2984,1,423,9,47.0,67,9
2985,1,129,3,43.0,43,1
2986,0,43,1,43.0,43,1
2987,0,348,7,49.714285714285715,52,2
2988,0,48,1,48.0,48,1
2989,1,428,10,42.8,82,10
2990,0,28,1,28.0,28,1
2991,1,33,1,33.0,33,1
2992,0,100,2,50.0,62,2
2993,0,256,6,42.666666666666664,62,6
2994,0,86,2,43.0,43,2
2995,0,346,7,49.42857142857143,60,7
2996,0,379,8,47.375,60,7
2997,1,1189,29,41.0,67,26
2998,1,232,6,38.666666666666664,62,5
2999,0,52,1,52.0,52,1
3000,0,48,1,48.0,48,1
3001,0,38,1,38.0,38,1
3002,1,161,4,40.25,52,4
3003,0,57,1,57.0,57,1
3004,1,43,1,43.0,43,1
3005,1,298,6,49.666666666666664,62,6
3006,0,57,1,57.0,57,1
3008,1,452,11,41.09090909090909,72,10
3009,1,253,5,50.6,62,5
3010,1,465,10,46.5,62,9
3011,0,147,3,49.0,67,3
3012,0,138,3,46.0,57,3
3013,1,48,1,48.0,48,1
3014,0,48,1,48.0,48,1
3015,0,710,15,47.333333333333336,67,14
3016,1,1527,34,44.911764705882355,67,27
3017,1,104,3,34.666666666666664,38,3
3018,1,438,9,48.666666666666664,57,9
3019,0,344,7,49.142857142857146,82,4
3020,0,57,1,57.0,57,1
3021,0,146,4,36.5,62,4
3022,0,43,1,43.0,43,1
3023,1,86,2,43.0,48,2
3024,0,200,5,40.0,48,4
3026,1,104,3,34.666666666666664,48,3
3027,0,124,2,62.0,62,2
3028,1,137,4,34.25,38,4
3029,1,504,12,42.0,62,11
3030,1,115,3,38.333333333333336,52,3
3031,0,82,2,41.0,62,2
3032,1,66,2,33.0,33,1
3033,0,461,10,46.1,72,9
3034,0,247,5,49.4,57,3
3035,1,28,1,28.0,28,1
3036,0,38,1,38.0,38,1
3037,1,185,5,37.0,43,4
3038,1,280,7,40.0,57,7
3039,1,550,14,39.285714285714285,52,14
3040,1,157,4,39.25,48,4
3041,0,289,7,41.285714285714285,57,7
3042,0,157,4,39.25,48,4
3043,0,183,5,36.6,48,5
3045,0,157,3,52.333333333333336,62,3
3046,0,253,6,42.166666666666664,48,6
3047,0,72,1,72.0,72,1
3048,0,38,1,38.0,38,1
3049,1,109,3,36.333333333333336,43,3
3050,1,28,1,28.0,28,1
3051,0,60,1,60.0,60,1
3052,0,229,4,57.25,67,4
3053,1,372,10,37.2,62,9
3054,1,152,4,38.0,48,4
3055,0,96,2,48.0,48,1
3057,0,216,4,54.0,82,4
3058,1,246,6,41.0,57,6
3059,1,244,8,30.5,48,8
3060,0,48,1,48.0,48,1
3061,0,438,9,48.666666666666664,67,9
3062,1,137,4,34.25,38,4
3063,1,43,1,43.0,43,1
3064,0,397,8,49.625,57,6
3065,1,866,18,48.111111111111114,67,18
3066,1,470,9,52.22222222222222,82,9
3067,0,48,1,48.0,48,1
3068,0,708,13,54.46153846153846,82,10
3069,1,76,2,38.0,43,2
3070,0,165,4,41.25,52,3
3071,0,210,4,52.5,62,4
3072,0,188,4,47.0,60,4
3073,0,48,1,48.0,48,1
3074,1,137,4,34.25,43,4
3075,0,148,3,49.333333333333336,62,3
3076,1,313,8,39.125,62,8
3077,0,183,4,45.75,57,4
3078,0,166,4,41.5,62,4
3079,0,109,3,36.333333333333336,38,3
3080,0,129,3,43.0,48,3
3081,0,28,1,28.0,28,1
3082,0,90,2,45.0,52,2
3083,0,110,2,55.0,72,2
3084,0,300,6,50.0,62,4
3085,1,48,1,48.0,48,1
3086,0,23,1,23.0,23,1
3087,1,86,2,43.0,43,1
3088,1,99,3,33.0,33,2
3089,1,453,12,37.75,65,12
3090,1,1173,28,41.892857142857146,60,22
3091,1,637,14,45.5,62,13
3092,1,890,20,44.5,82,19
3094,0,147,3,49.0,57,3
3095,0,52,1,52.0,52,1
3096,0,1083,25,43.32,82,25
3097,0,28,1,28.0,28,1
3099,0,144,3,48.0,48,3
3100,0,57,1,57.0,57,1
3101,0,322,6,53.666666666666664,62,5
3102,1,355,9,39.44444444444444,62,9
3103,0,71,2,35.5,38,2
3104,1,43,1,43.0,43,1
3105,1,698,17,41.05882352941177,57,11
3106,0,62,1,62.0,62,1
3107,1,812,20,40.6,52,18
3108,0,62,1,62.0,62,1
3109,0,114,2,57.0,57,1
3110,0,200,4,50.0,62,4
3111,1,209,5,41.8,62,5
3112,0,82,1,82.0,82,1
3113,0,52,1,52.0,52,1
3114,0,78,2,39.0,52,2
3117,0,82,1,82.0,82,1
3118,0,100,2,50.0,50,1
3119,1,314,7,44.857142857142854,57,7
3120,0,90,2,45.0,52,2
3122,0,330,9,36.666666666666664,52,9
3123,0,133,3,44.333333333333336,57,3
3124,0,119,3,39.666666666666664,43,3
3125,1,284,8,35.5,43,8
3126,0,105,2,52.5,67,2
3127,0,283,6,47.166666666666664,48,2
3128,0,62,1,62.0,62,1
3129,0,48,1,48.0,48,1
3130,0,233,6,38.833333333333336,43,4
3131,1,1076,25,43.04,82,16
3132,0,48,1,48.0,48,1
3133,0,334,7,47.714285714285715,67,7
3134,1,388,10,38.8,52,10
3135,0,33,1,33.0,33,1
3136,0,62,1,62.0,62,1
3137,1,81,2,40.5,43,2
3138,1,776,18,43.111111111111114,67,17
3139,1,513,13,39.46153846153846,72,10
3140,0,138,3,46.0,62,3
3141,1,372,9,41.333333333333336,48,9
3143,1,575,12,47.916666666666664,82,12
3144,0,412,10,41.2,67,8
3145,0,424,8,53.0,67,8
3146,0,595,14,42.5,62,13
3147,1,100,2,50.0,62,2
3148,0,48,1,48.0,48,1
3149,1,66,2,33.0,33,2
3150,0,407,9,45.22222222222222,57,7
3151,0,122,3,40.666666666666664,48,3
3152,0,105,2,52.5,62,2
3153,0,504,10,50.4,67,8
3154,0,52,1,52.0,52,1
3155,0,114,3,38.0,48,3
3156,0,71,2,35.5,38,2
3157,0,107,3,35.666666666666664,43,3
3158,0,467,10,46.7,62,10
3159,1,413,10,41.3,62,9
3160,0,48,1,48.0,48,1
3161,0,161,4,40.25,57,4
3162,1,397,9,44.111111111111114,62,9
3163,1,597,15,39.8,57,15
3164,0,219,4,54.75,67,4
3165,1,118,3,39.333333333333336,52,3
3166,0,285,6,47.5,62,6
3167,1,210,5,42.0,48,5
3168,1,66,2,33.0,33,1
3169,1,38,1,38.0,38,1
3170,0,138,3,46.0,72,3
3171,1,76,2,38.0,38,1
3172,1,247,6,41.166666666666664,52,6
3173,1,990,26,38.07692307692308,55,22
3174,0,48,1,48.0,48,1
3175,0,115,2,57.5,67,2
3176,1,86,2,43.0,48,2
3177,0,616,20,30.8,57,12
3178,0,247,6,41.166666666666664,62,6
3179,1,119,3,39.666666666666664,43,3
3180,1,518,12,43.166666666666664,72,10
3181,0,76,2,38.0,48,2
3182,0,167,4,41.75,48,4
3183,0,540,12,45.0,72,10
3184,0,430,9,47.77777777777778,72,9
3185,1,598,16,37.375,48,15
3187,0,201,4,50.25,72,3
3188,0,82,1,82.0,82,1
3189,1,739,16,46.1875,82,14
3190,1,114,3,38.0,48,3
3191,0,192,5,38.4,57,5
3192,0,66,2,33.0,38,2
3193,0,528,10,52.8,67,9
3194,1,672,14,48.0,82,14
3195,0,48,1,48.0,48,1
3196,1,609,14,43.5,62,13
3197,1,133,3,44.333333333333336,62,3
3198,0,172,3,57.333333333333336,67,3
3199,0,33,1,33.0,33,1
3201,1,310,7,44.285714285714285,82,6
3202,0,114,2,57.0,57,2
3203,1,1127,26,43.34615384615385,82,25
3204,0,105,2,52.5,62,2
3205,0,105,2,52.5,62,2
3206,1,167,4,41.75,48,4
3207,1,56,2,28.0,28,2
3208,1,398,11,36.18181818181818,48,11
3209,0,52,1,52.0,52,1
3210,0,353,7,50.42857142857143,57,6
3211,1,761,18,42.27777777777778,60,18
3212,0,408,11,37.09090909090909,48,11
3213,1,405,11,36.81818181818182,50,11
3214,1,914,22,41.54545454545455,62,18
3215,1,38,1,38.0,38,1
3216,0,181,3,60.333333333333336,67,3
3217,0,886,16,55.375,82,13
3218,1,71,2,35.5,43,2
3219,0,110,2,55.0,67,2
3220,1,631,13,48.53846153846154,67,11
3221,1,413,9,45.888888888888886,57,9
3222,0,28,1,28.0,28,1
3223,0,167,4,41.75,48,4
3224,1,81,2,40.5,43,2
3225,1,585,15,39.0,48,13
3226,0,485,11,44.09090909090909,57,6
3227,0,48,1,48.0,48,1
3228,1,1287,34,37.85294117647059,57,34
3229,1,417,9,46.333333333333336,57,9
3230,1,98,2,49.0,50,2
3231,0,66,2,33.0,38,2
3232,0,26,1,26.0,26,1
3233,0,510,13,39.23076923076923,55,13
3234,0,390,9,43.333333333333336,62,7
3235,0,263,5,52.6,82,5
3236,0,226,4,56.5,82,4
3237,1,580,15,38.666666666666664,48,15
3238,0,91,2,45.5,48,2
3239,1,38,1,38.0,38,1
3240,0,52,1,52.0,52,1
3241,0,257,5,51.4,62,4
3242,0,91,2,45.5,48,2
3243,0,43,1,43.0,43,1
3244,0,110,2,55.0,82,2
3245,1,38,1,38.0,38,1
3246,0,465,10,46.5,62,10
3247,1,61,2,30.5,33,2
3248,1,71,2,35.5,38,2
3249,0,43,1,43.0,43,1
3250,0,329,7,47.0,57,5
3251,1,38,1,38.0,38,1
3252,1,151,4,37.75,52,4
3253,1,23,1,23.0,23,1
3254,1,271,7,38.714285714285715,48,7
3255,1,23,1,23.0,23,1
3256,1,162,4,40.5,48,4
3257,1,119,3,39.666666666666664,43,3
3258,0,185,4,46.25,67,4
3259,0,76,2,38.0,48,2
3260,0,118,3,39.333333333333336,62,3
3261,0,134,2,67.0,67,1
3262,1,43,1,43.0,43,1
3263,1,247,6,41.166666666666664,62,6
3264,0,81,2,40.5,43,2
3265,1,328,8,41.0,67,8
3266,0,219,5,43.8,72,5
3267,0,333,8,41.625,57,8
3268,0,76,2,38.0,38,2
3269,1,1151,25,46.04,82,21
3270,0,305,7,43.57142857142857,67,7
3271,1,180,5,36.0,43,5
3272,0,71,2,35.5,38,2
3273,0,166,4,41.5,62,4
3274,1,707,18,39.27777777777778,62,16
3275,0,62,1,62.0,62,1
3276,0,399,9,44.333333333333336,62,9
3277,1,594,15,39.6,52,15
3278,0,209,4,52.25,62,4
3279,0,48,1,48.0,48,1
3281,1,76,2,38.0,43,2
3282,1,270,7,38.57142857142857,62,5
3284,0,471,11,42.81818181818182,62,10
3285,0,148,3,49.333333333333336,55,3
3286,0,28,1,28.0,28,1
3287,0,295,6,49.166666666666664,62,6
3288,0,248,7,35.42857142857143,48,7
3289,0,76,2,38.0,48,2
3290,0,852,18,47.333333333333336,72,13
3291,1,782,20,39.1,62,17
3292,1,89,3,29.666666666666668,33,3
3294,0,525,11,47.72727272727273,67,8
3295,0,275,6,45.833333333333336,52,5
3296,1,553,12,46.083333333333336,82,10
3297,0,81,2,40.5,43,2
3298,0,43,1,43.0,43,1
3299,0,23,1,23.0,23,1
3301,0,104,3,34.666666666666664,48,3
3302,1,294,8,36.75,43,7
3303,0,48,1,48.0,48,1
3304,0,108,2,54.0,60,2
3305,1,284,7,40.57142857142857,57,7
3306,0,174,4,43.5,55,4
3307,0,134,3,44.666666666666664,48,3
3309,1,28,1,28.0,28,1
3310,0,62,1,62.0,62,1
3311,0,52,1,52.0,52,1
3312,1,309,7,44.142857142857146,62,7
3313,1,696,16,43.5,57,15
3314,0,100,2,50.0,57,2
3315,0,66,2,33.0,43,2
3316,0,285,5,57.0,72,4
3317,0,33,1,33.0,33,1
3318,1,157,4,39.25,48,4
3319,1,86,2,43.0,48,2
3320,1,119,3,39.666666666666664,48,3
3321,0,200,4,50.0,72,4
3322,1,208,5,41.6,52,3
3323,0,38,1,38.0,38,1
3324,1,100,2,50.0,52,2
3325,0,666,17,39.1764705882353,60,15
3326,0,100,2,50.0,57,2
3327,0,1553,38,40.86842105263158,77,27
3328,1,366,9,40.666666666666664,57,9
3329,0,319,7,45.57142857142857,82,4
3330,0,361,9,40.111111111111114,52,9
3331,1,48,1,48.0,48,1
3332,0,60,1,60.0,60,1
3333,0,481,10,48.1,67,7
3334,1,700,20,35.0,43,8
3335,1,313,8,39.125,50,8
3336,0,119,3,39.666666666666664,43,2
3337,0,186,3,62.0,67,3
3339,1,112,4,28.0,33,4
3340,0,66,2,33.0,33,2
3341,0,33,1,33.0,33,1
3342,0,879,17,51.705882352941174,67,15
3343,0,190,5,38.0,43,5
3344,1,151,4,37.75,62,4
3345,0,183,4,45.75,62,4
3346,1,23,1,23.0,23,1
3347,1,76,2,38.0,48,2
3348,1,580,13,44.61538461538461,62,9
3349,1,281,7,40.142857142857146,48,7
3350,0,143,3,47.666666666666664,62,3
3351,0,110,2,55.0,62,2
3352,0,109,2,54.5,57,2
3353,0,48,1,48.0,48,1
3354,1,618,14,44.142857142857146,72,13
3355,0,71,2,35.5,38,2
3356,0,604,15,40.266666666666666,62,15
3357,0,114,2,57.0,57,1
3358,1,43,1,43.0,43,1
3359,1,1624,36,45.111111111111114,62,33
3360,0,165,3,55.0,62,3
3361,0,144,2,72.0,82,2
3362,0,142,4,35.5,38,4
3363,0,310,6,51.666666666666664,67,6
3365,0,391,8,48.875,57,8
3366,0,435,10,43.5,62,7
3367,0,114,3,38.0,48,3
3368,0,376,9,41.77777777777778,62,8
3369,0,62,1,62.0,62,1
3370,1,294,8,36.75,48,8
3372,1,376,8,47.0,62,8
3373,0,62,1,62.0,62,1
3374,1,167,4,41.75,48,3
3375,1,38,1,38.0,38,1
3376,0,110,2,55.0,67,2
3377,1,284,7,40.57142857142857,62,7
3378,1,361,7,51.57142857142857,62,7
3380,0,162,3,54.0,67,3
3381,1,802,18,44.55555555555556,82,18
3382,1,142,4,35.5,43,4
3383,0,67,1,67.0,67,1
3384,1,200,4,50.0,57,3
3385,1,209,4,52.25,62,4
3386,0,52,1,52.0,52,1
3387,0,62,1,62.0,62,1
3389,0,38,1,38.0,38,1
3390,0,104,2,52.0,52,2
3391,0,104,2,52.0,52,1
3392,0,1137,24,47.375,82,17
3393,1,81,2,40.5,43,2
3394,1,323,8,40.375,57,8
3395,1,378,9,42.0,60,9
3396,1,223,6,37.166666666666664,48,5
3397,0,143,3,47.666666666666664,57,3
3398,0,104,2,52.0,52,1
3399,0,57,1,57.0,57,1
3400,1,218,6,36.333333333333336,48,6
3401,0,228,5,45.6,57,5
3402,0,181,4,45.25,62,4
3403,0,28,1,28.0,28,1
3404,1,531,13,40.84615384615385,57,13
3405,1,170,5,34.0,43,5
3406,1,379,9,42.111111111111114,55,9
3407,0,291,5,58.2,67,5
3408,0,57,1,57.0,57,1
3410,1,634,12,52.833333333333336,67,10
3411,1,978,22,44.45454545454545,82,21
3412,1,91,2,45.5,48,2
3413,1,322,7,46.0,62,5
3414,0,43,1,43.0,43,1
3415,0,297,6,49.5,62,6
3416,1,1035,30,34.5,43,30
3417,0,20,1,20.0,20,1
3418,0,110,2,55.0,82,2
3419,1,360,10,36.0,43,9
3420,1,185,5,37.0,48,5
3421,0,33,1,33.0,33,1
3423,0,133,3,44.333333333333336,52,3
3424,0,38,1,38.0,38,1
3425,1,275,6,45.833333333333336,62,6
3426,0,52,1,52.0,52,1
3428,1,147,4,36.75,43,4
3429,0,241,5,48.2,52,5
3430,0,238,5,47.6,67,4
3431,1,662,16,41.375,67,16
3432,0,229,6,38.166666666666664,60,5
3433,0,157,3,52.333333333333336,67,3
3434,0,180,4,45.0,57,4
3436,1,352,8,44.0,67,8
3437,1,76,2,38.0,43,2
3438,1,167,4,41.75,43,3
3439,0,33,1,33.0,33,1
3440,0,296,6,49.333333333333336,72,6
3441,0,57,1,57.0,57,1
3442,0,38,1,38.0,38,1
3443,0,57,1,57.0,57,1
3444,0,201,5,40.2,52,5
3445,1,328,7,46.857142857142854,62,7
3446,1,76,2,38.0,48,2
3447,0,515,11,46.81818181818182,82,9
3448,1,199,5,39.8,62,5
3449,0,33,1,33.0,33,1
3450,0,62,1,62.0,62,1
3451,0,124,3,41.333333333333336,43,3
3452,0,48,1,48.0,48,1
3454,0,38,1,38.0,38,1
3455,1,81,2,40.5,48,2
3456,0,43,1,43.0,43,1
3457,0,82,1,82.0,82,1
3458,0,57,1,57.0,57,1
3459,1,437,9,48.55555555555556,67,8
3460,0,66,2,33.0,38,2
3461,0,57,1,57.0,57,1
3462,0,43,1,43.0,43,1
3463,0,62,1,62.0,62,1
3465,1,38,1,38.0,38,1
3466,0,67,1,67.0,67,1
3467,1,56,2,28.0,28,1
3468,1,451,9,50.111111111111114,62,8
3469,0,100,2,50.0,62,2
3470,0,143,3,47.666666666666664,62,3
3471,0,114,3,38.0,43,3
3472,0,43,1,43.0,43,1
3473,1,43,1,43.0,43,1
3474,0,91,2,45.5,48,2
3475,1,142,4,35.5,38,4
3476,0,353,9,39.22222222222222,57,9
3477,0,128,3,42.666666666666664,52,3
3478,0,119,3,39.666666666666664,48,3
3479,1,142,4,35.5,38,3
3480,0,38,1,38.0,38,1
3481,0,236,6,39.333333333333336,62,6
3482,1,266,7,38.0,43,7
3483,0,98,2,49.0,60,2
3484,1,263,7,37.57142857142857,60,7
3485,0,237,6,39.5,55,6
3486,1,321,8,40.125,52,7
3487,0,679,14,48.5,62,9
3488,1,405,9,45.0,62,9
3489,1,988,20,49.4,67,19
3490,0,272,6,45.333333333333336,72,6
3491,1,381,9,42.333333333333336,62,9
3492,0,252,5,50.4,67,5
3493,0,181,4,45.25,52,4
3494,0,176,4,44.0,62,4
3495,0,100,2,50.0,62,2
3496,1,733,15,48.86666666666667,72,12
3497,0,124,2,62.0,62,1
3498,0,57,1,57.0,57,1
3499,0,505,12,42.083333333333336,72,7
3500,0,100,2,50.0,62,2
3501,0,547,13,42.07692307692308,62,13
3502,0,114,3,38.0,48,2
3503,1,356,9,39.55555555555556,62,8
3504,0,38,1,38.0,38,1
3505,0,272,5,54.4,67,5
3506,0,104,4,26.0,26,1
3507,1,1073,25,42.92,65,24
3508,0,33,1,33.0,33,1
3509,0,361,8,45.125,62,8
3510,0,38,1,38.0,38,1
3511,0,144,3,48.0,48,3
3512,1,310,7,44.285714285714285,72,7
3513,0,136,3,45.333333333333336,55,3
3514,0,20,1,20.0,20,1
3515,1,2331,59,39.50847457627118,52,27
3516,1,219,5,43.8,62,4
3517,1,48,2,24.0,28,2
3518,0,195,5,39.0,48,5
3520,1,1690,40,42.25,67,38
3521,0,185,4,46.25,62,4
3522,1,1831,45,40.68888888888889,82,37
3523,0,76,2,38.0,38,2
3524,0,139,3,46.333333333333336,48,2
3525,0,251,7,35.857142857142854,52,6
3526,0,134,2,67.0,72,2
3527,0,144,2,72.0,82,2
3528,1,1050,22,47.72727272727273,77,22
3529,1,152,4,38.0,43,4
3530,1,1093,23,47.52173913043478,62,17
3531,1,123,3,41.0,52,3
3533,1,28,1,28.0,28,1
3534,0,162,3,54.0,67,3
3535,0,143,3,47.666666666666664,67,3
3536,1,43,1,43.0,43,1
3537,0,82,1,82.0,82,1
3538,0,57,1,57.0,57,1
3539,1,208,4,52.0,67,4
3540,0,105,2,52.5,62,2
3542,0,48,1,48.0,48,1
3543,0,43,1,43.0,43,1
3544,1,142,4,35.5,43,3
3545,0,160,3,53.333333333333336,62,3
3546,0,81,2,40.5,48,2
3547,0,86,2,43.0,43,2
3548,0,292,7,41.714285714285715,62,7
3549,1,286,6,47.666666666666664,62,6
3550,1,347,8,43.375,57,8
3551,0,100,2,50.0,62,2
3552,0,48,1,48.0,48,1
3553,0,38,1,38.0,38,1
3554,0,582,13,44.76923076923077,67,13
3555,0,339,9,37.666666666666664,48,7
3556,0,157,3,52.333333333333336,57,3
3557,1,38,1,38.0,38,1
3558,1,81,2,40.5,43,2
3559,1,128,3,42.666666666666664,52,3
3560,1,286,6,47.666666666666664,67,6
3561,0,134,2,67.0,67,1
3563,0,52,1,52.0,52,1
3564,0,258,4,64.5,67,2
3565,1,109,3,36.333333333333336,43,2
3566,1,43,1,43.0,43,1
3567,0,33,1,33.0,33,1
3568,0,95,2,47.5,62,2
3569,0,33,1,33.0,33,1
3570,0,105,2,52.5,62,2
3571,1,476,12,39.666666666666664,55,11
3572,0,171,4,42.75,62,4
3573,0,125,3,41.666666666666664,62,3
3574,0,57,1,57.0,57,1
3575,0,90,2,45.0,52,2
3576,1,298,7,42.57142857142857,65,6
3577,0,57,1,57.0,57,1
3578,0,1020,24,42.5,72,18
3579,0,196,4,49.0,62,4
3580,0,258,5,51.6,67,5
3581,1,513,13,39.46153846153846,62,13
3582,1,124,3,41.333333333333336,48,3
3583,1,753,16,47.0625,62,15
3584,0,391,8,48.875,82,8
3585,0,720,15,48.0,82,12
3586,0,611,12,50.916666666666664,62,11
3587,0,100,2,50.0,72,2
3588,1,162,3,54.0,62,3
3589,0,48,1,48.0,48,1
3590,0,76,2,38.0,38,2
3591,0,148,3,49.333333333333336,62,3
3592,0,62,1,62.0,62,1
3593,1,332,8,41.5,57,7
3594,0,109,3,36.333333333333336,48,3
3595,0,76,2,38.0,43,2
3596,1,1244,26,47.84615384615385,82,25
3597,0,90,2,45.0,52,2
3598,0,62,1,62.0,62,1
3599,1,676,14,48.285714285714285,67,14
3600,0,104,3,34.666666666666664,48,3
3601,0,319,6,53.166666666666664,67,5
3602,1,190,5,38.0,43,5
3603,1,587,12,48.916666666666664,57,7
3604,1,119,3,39.666666666666664,43,2
3605,0,78,2,39.0,50,2
3606,1,862,19,45.36842105263158,65,18
3607,0,219,4,54.75,67,4
3608,0,119,3,39.666666666666664,43,3
3609,0,1249,25,49.96,82,21
3610,1,576,12,48.0,62,12
3611,0,300,6,50.0,67,6
3612,0,38,1,38.0,38,1
3613,0,200,4,50.0,62,3
3614,0,324,7,46.285714285714285,72,5
3615,0,76,2,38.0,38,2
3616,0,43,1,43.0,43,1
3617,1,1406,32,43.9375,67,31
3618,1,66,2,33.0,38,2
3619,1,43,1,43.0,43,1
3620,1,238,6,39.666666666666664,48,6
3621,1,189,5,37.8,57,5
3622,1,76,2,38.0,43,2
3623,1,327,7,46.714285714285715,55,6
3624,1,741,16,46.3125,67,16
3625,1,114,3,38.0,43,3
3626,0,48,1,48.0,48,1
3627,1,81,2,40.5,43,2
3628,0,86,2,43.0,43,2
3629,1,147,4,36.75,43,4
3630,1,215,6,35.833333333333336,43,6
3631,1,241,7,34.42857142857143,43,7
3632,1,109,3,36.333333333333336,43,3
3633,0,105,2,52.5,62,2
3634,1,79,3,26.333333333333332,28,3
3635,1,38,1,38.0,38,1
3636,0,200,4,50.0,67,4
3637,0,128,3,42.666666666666664,57,3
3638,0,48,1,48.0,48,1
3641,1,86,2,43.0,48,2
3642,0,76,2,38.0,38,2
3643,0,199,4,49.75,57,4
3644,0,147,3,49.0,57,3
3645,1,345,9,38.333333333333336,62,8
3646,0,270,7,38.57142857142857,57,7
3647,1,152,4,38.0,48,4
3648,1,357,9,39.666666666666664,48,9
3649,0,480,14,34.285714285714285,62,10
3650,0,148,3,49.333333333333336,52,2
3651,0,243,5,48.6,62,5
3652,0,577,12,48.083333333333336,82,12
3653,0,81,2,40.5,43,2
3654,0,2631,57,46.1578947368421,82,33
3655,1,196,4,49.0,82,4
3656,0,28,1,28.0,28,1
3657,1,609,13,46.84615384615385,67,12
3658,0,574,13,44.15384615384615,67,12
3659,0,114,2,57.0,57,2
3660,1,176,4,44.0,52,4
3661,0,205,4,51.25,67,4
3662,1,443,9,49.22222222222222,67,9
3663,0,43,1,43.0,43,1
3664,1,76,2,38.0,43,2
3665,1,1901,45,42.24444444444445,62,33
3666,0,194,5,38.8,52,5
3667,1,774,19,40.73684210526316,62,19
3668,0,507,10,50.7,82,10
3669,1,90,2,45.0,62,2
3670,0,95,2,47.5,52,2
3671,0,267,5,53.4,62,5
3672,0,80,2,40.0,52,2
3673,0,530,11,48.18181818181818,62,11
3674,1,172,4,43.0,48,4
3675,1,209,5,41.8,62,5
3676,0,271,9,30.11111111111111,48,6
3677,0,109,3,36.333333333333336,48,3
3678,1,453,9,50.333333333333336,82,9
3679,0,100,2,50.0,57,2
3681,0,48,1,48.0,48,1
3682,0,43,1,43.0,43,1
3683,0,48,1,48.0,48,1
3684,0,28,1,28.0,28,1
3685,0,48,1,48.0,48,1
3686,0,52,1,52.0,52,1
3687,0,57,1,57.0,57,1
3688,0,43,1,43.0,43,1
3689,0,43,1,43.0,43,1
3690,0,76,2,38.0,38,2
3691,0,57,1,57.0,57,1
